year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2014,Land Rover,Range Rover,Supercharged,SUV,automatic,salgs2ef7ea151218,tn,43,10054,white,gray,plaza motor company,100000,101200,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Ebony Edition,SUV,automatic,salgs2tfxea171739,ca,44,10927,black,black,jaguar land rover north scottsdale,104000,105500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf6ea374193,ca,5,8186,white,beige,high bid trading co inc,72000,77500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Porsche,Panamera,4,Sedan,automatic,wp0aa2a78el009091,fl,49,8616,black,beige,porsche of melbourne audi melbourne,71000,71600,Fri Jul 03 2015 06:00:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,S,SUV,automatic,wp1ab2a27ela55527,fl,43,29588,blue,tan,tdaf remarketing,63000,59800,Tue Feb 24 2015 01:00:00 GMT-0800 (PST)
2014,Porsche,Cayenne,Turbo S,SUV,automatic,wp1ac2a27ela87732,fl,49,506,black,tan,platinum motor cars,114000,117500,Thu Feb 26 2015 01:40:00 GMT-0800 (PST)
2013,BMW,6 Series,650i,Convertible,automatic,wbayp9c52ddw21360,ca,46,17970,white,—,financial services remarketing (lease),56700,59000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2013,BMW,7 Series,750i xDrive,Sedan,automatic,wbayb6c58dd223700,ca,44,29793,black,black,financial services remarketing (lease),48600,51000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2013,BMW,6 Series Gran Coupe,640i,Sedan,automatic,wba6a0c56ddf14240,ca,5,34008,white,black,financial services remarketing (lease),49300,53000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2015,Cadillac,Escalade,Premium,SUV,automatic,1gys4nkj7fr581365,pa,5,433,white,beige,r hollenshead auto sales inc,77000,82000,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c58cdl72692,fl,5,27736,black,brown,lokey motor company,44500,53000,Thu Feb 26 2015 01:35:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LTZ,Crew Cab,automatic,1gc1kwe82ff103233,il,5,7195,white,tan,gm remarketing,52700,51000,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc6fr199568,fl,45,13842,white,tan,enterprise veh exchange/rental,52400,52000,Fri Mar 06 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkcxfr218526,fl,43,17013,white,tan,enterprise veh exchange/rental,51400,51800,Fri Feb 27 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc4fr197095,fl,49,16073,white,brown,enterprise veh exchange/rental,50300,50000,Fri Feb 27 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckcxfr239561,fl,43,11174,black,black,enterprise veh exchange/rental,51400,50800,Fri Feb 27 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc8fr201398,fl,47,18847,white,gray,enterprise veh exchange/rental,51200,51500,Fri Feb 27 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc7fr115244,il,4,14129,black,black,gm remarketing,55700,59250,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2014,Ford,Shelby GT500,Base,Coupe,automatic,1zvbp8jz6e5231427,tx,41,11079,—,black,ford-lincoln dealer program,54600,53500,Thu Feb 26 2015 02:30:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks2bkc4fr236262,il,4,10146,black,tan,gm remarketing,51800,55300,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2013,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jz1d5244519,ca,47,3055,black,black,2020 motors,52700,55750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2015,Cadillac,Escalade ESV,Premium,SUV,automatic,1gys4jkj9fr211155,pa,49,9459,beige,brown,1 cochran of monroeville,79000,75000,Wed Feb 25 2015 01:00:00 GMT-0800 (PST)
2014,BMW,i8,Base,Coupe,automatic,wby2z2c58evx64401,ca,44,303,white,gray,phelps auto sales,161000,161000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,BMW,6 Series,650i,Convertible,automatic,wbayp9c51ed169029,ca,39,27422,white,black,ubs wholesale,57000,61500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,BMW,6 Series Gran Coupe,650i,Sedan,automatic,wba6b2c58ed129544,fl,37,15414,white,black,the hertz corporation,63000,59200,Thu Mar 05 2015 03:45:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,Luxury,SUV,automatic,salsk2d4xda767441,ca,39,24512,white,beige,payless auto sales inc,51000,50500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2013,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax3d4092703,mi,44,40351,silver,black,tdaf remarketing,60000,55500,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,GL-Class,GL350 BlueTEC 4MATIC,SUV,automatic,4jgdf2ee0da170046,ca,44,10548,black,black,mercedes-benz financial services,59800,59500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2013,Porsche,Cayenne,GTS,SUV,automatic,wp1ad2a23dla72835,ca,44,25230,white,black,high bid trading co inc,71000,75500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2012,Audi,R8,4.2 quattro,Coupe,manual,wuaduafg6cn002068,ca,44,6250,white,beige,rpm luxury auto sales inc,94000,95500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2011,Maserati,Quattroporte,S,Sedan,automatic,zam39jkaxb0059358,ca,27,28668,black,red,cnh capital,43800,52000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2011,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wdbsk7ba8bf166010,ca,5,17749,black,black,richard j bartlett jr enterprises,54500,56000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2011,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac2a21bla82330,mn,5,54355,black,black,valley imports inc,52500,51600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2008,Mercedes-Benz,G-Class,G500,SUV,automatic,wdcyr49e58x171712,ca,41,67350,black,gray,hornburg jaguar,50000,50000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2015,GMC,Sierra 3500HD,Denali,Crew Cab,automatic,1gt424e8xff521878,wa,49,368,white,black,hinton chevrolet buick inc,54300,56500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2014,Infiniti,QX80,Base,SUV,automatic,jn8az2ne8e9065650,ga,38,19052,gray,black,the hertz corporation,58500,56000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,HSE,SUV,automatic,salgs2wf6ea170521,wi,49,12770,black,black,phil tolkan leasing co inc,95000,92600,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Base,SUV,automatic,salgr2wf6ea161085,ca,41,10934,white,beige,high bid trading co inc,95000,93500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf5ea338625,ca,29,11896,silver,black,midway hfc fleet/ars,71000,65300,Thu Mar 05 2015 04:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwg2wf4ea339190,ca,39,13358,black,black,midway hfc fleet/ars,64000,60200,Thu Mar 05 2015 04:30:00 GMT-0800 (PST)
2013,Audi,RS 5,quattro,Coupe,automatic,wuac6afr7da900940,ca,46,20212,black,black,onemain rem/master car center,57200,58000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2013,Bentley,Continental GTC,Base,Convertible,automatic,scbgr3za1dc079560,ca,43,5593,black,brown,jaguar san diego,155000,158000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Audi,A7,Prestige quattro,Sedan,automatic,wau2gafc9en042928,ca,3,8208,white,black,remarketing by ge/chase lease remarketing co,54500,59000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Z51,Convertible,automatic,1g1ym3d75e5133856,ca,48,372,yellow,red,jessup cad buick pont gmc saab hummer chev,62000,61750,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2009,Audi,R8,quattro,Coupe,automatic,wuaau34259n002593,ca,43,16049,gray,black,ferrari of orange county,84000,83000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2007,Porsche,911,Turbo,Coupe,automatic,wp0ad29937s785683,ca,43,31422,silver,gray,porsche north scottsdale,64000,65250,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2006,Bentley,Continental Flying Spur,Base,Sedan,automatic,scbbr53w66c034482,ca,35,34858,gray,tan,global european motorcars llc,52500,53500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2005,Bentley,Continental GT,Base,Coupe,automatic,scbcr63wx5c027432,ca,23,52688,black,black,high bid trading co inc,46900,54000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc7fr221812,fl,46,15919,black,black,maher chevrolet inc,50200,50700,Thu Feb 26 2015 02:15:00 GMT-0800 (PST)
2014,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jz2e5263940,nc,45,12872,silver,black,meridian remarketing,53800,53500,Mon Mar 02 2015 01:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salwr2tf8ea394871,ca,4,5453,black,black,audi mission viejo,84000,84000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Lexus,GX 460,Luxury,SUV,automatic,jtjjm7fx0e5068084,ca,44,14654,white,beige,topline automotive inc,52500,53000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Supercharged,SUV,automatic,salgs2ef4ea139916,ca,45,6678,black,gray,topline automotive inc,103000,101000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,Maserati,Ghibli,S Q4,Sedan,automatic,zam57rta2e1087519,ca,44,10464,white,black,the auto gallery,60000,61000,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2014,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wddjk7da2ef025079,ca,44,7527,white,beige,high bid trading co inc,82000,83500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Porsche,911,Turbo,Coupe,automatic,wp0ad2a91es167545,ca,48,11981,white,black,high bid trading co inc,138000,157000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Tesla,Model S,85,Sedan,automatic,5yjsa1h14efp40538,ca,49,744,gray,black,high bid trading co inc,72000,70500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Tesla,Model S,85,Sedan,automatic,5yjsa1h13efp40546,ca,5,1173,gray,black,high bid trading co inc,72000,71000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2014,Audi,RS 7,Prestige quattro,Sedan,automatic,wuaw2afc3en900576,ca,5,7492,gray,black,mckenna audi/mckenna bmw,103000,107000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2013,Lexus,LS 460,Base,Sedan,automatic,jthbl5ef6d5117583,ca,48,12485,red,beige,toyota motor sales/lexus,56400,55500,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover,HSE,SUV,automatic,salgs2df4da101361,nj,45,37175,white,beige,us bank,79000,76750,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
2013,Mercedes-Benz,G-Class,G63 AMG,SUV,automatic,wdcyc7df2dx208535,ca,37,39999,black,black,high bid trading co inc,107000,102500,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2013,Nissan,GT-R,Black Edition,Coupe,automatic,jn1ar5ef4dm261377,ca,45,12247,silver,black,high bid trading co inc,71000,74000,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2013,Tesla,Model S,Performance,Sedan,automatic,5yjsa1dp9dfp10282,nv,5,9566,black,black,unique autos,82000,85750,Fri Feb 27 2015 04:00:00 GMT-0800 (PST)
2012,Infiniti,QX,QX56,SUV,automatic,jn8az2nc4c9315798,tn,49,25477,white,black,nissan infiniti lt,46200,52400,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Z51,Convertible,manual,1g1yl3d70e5108110,pa,49,8041,white,brown,r hollenshead auto sales inc,59300,60250,Fri Feb 27 2015 01:00:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Base,Convertible,automatic,1g1yd3d79e5127431,fl,5,1430,red,black,basler auto ltd,56300,59600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2011,Toyota,Land Cruiser,Base,SUV,automatic,jtmhy7aj1b4006607,wi,49,21760,white,tan,liberty auto city inc,49100,51500,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2013,Cadillac,Escalade ESV,Platinum Edition,SUV,automatic,1gys4kef5dr229372,fl,4,22516,black,black,tdaf remarketing,52500,54500,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT)
2013,Ford,Shelby GT500,Base,Coupe,manual,1zvbp8jzxd5259455,oh,43,9368,black,black,ford motor credit company llc pd,51700,54300,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2014,BMW,M5,Base,Sedan,automatic,wbsfv9c56ed593007,fl,35,12527,black,black,the hertz corporation,77000,73901,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2014,Cadillac,Escalade ESV,Platinum Edition,SUV,automatic,1gys4kef0er104717,pa,44,12427,white,brown,ted britt ford lincoln,66000,65400,Fri Feb 27 2015 01:30:00 GMT-0800 (PST)
2015,Cadillac,Escalade,Luxury,SUV,automatic,1gys3bkj3fr228607,fl,45,13827,white,beige,enterprise veh exchange/rental,68000,67800,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc1fr228610,il,3,29592,black,black,gm/enterprise vehicle exchange,53500,53100,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2014,Porsche,Cayenne,Turbo S,SUV,automatic,wp1ac2a28ela85651,fl,25,16068,black,black,mercedes benz of miami,96000,74500,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT)
2013,Ford,Shelby GT500,Base,Convertible,manual,1zvbp8kz7d5230848,fl,45,6883,gray,black,pnc bank  national association,53400,55000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2014,Ford,F-150,SVT Raptor,SuperCrew,automatic,1ftfw1r66efc28711,pa,5,7696,silver,black,ford-lincoln dealer program,54000,54000,Wed Mar 04 2015 01:00:00 GMT-0800 (PST)
2014,Jeep,Grand Cherokee,SRT,SUV,automatic,1c4rjfdj3ec505787,tn,45,13653,black,gray,sullivan auto group llc,54900,54600,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf8ea342698,wi,48,33911,gray,gray,bergstrom land rover jaguar volvo pors mase alfa,64000,68000,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2014,Land Rover,LR4,HSE,SUV,automatic,salag2v66ea702195,fl,5,5741,white,beige,tdaf remarketing,58800,57250,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2013,BMW,M5,Base,Sedan,automatic,wbsfv9c58dd096457,fl,41,26865,white,black,tdaf remarketing,61000,63500,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db1da497006,ca,39,21951,black,black,mercedes-benz finc wholesale advantage,52700,53000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2014,Audi,Q7,3.0T S line Prestige quattro,SUV,automatic,wa1dgafe0ed003755,il,48,22294,gray,black,grossinger toyota north,51400,50500,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2011,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax2b4077283,fl,45,14091,black,beige,american bank auto liquidators,54900,54600,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc2fr237249,co,45,11638,black,black,brac of salt lake city,56100,54300,Wed Mar 04 2015 03:00:00 GMT-0800 (PST)
2014,Chevrolet,Camaro,Z/28,Coupe,manual,2g1fs1ee1e9700064,tx,48,783,black,black,pm standley motorcars,61000,59900,Wed Mar 04 2015 02:20:00 GMT-0800 (PST)
2015,GMC,Yukon XL,Denali,SUV,automatic,1gks2jkj7fr196087,wi,5,12635,white,black,bergstrom neenah gm,61000,63250,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2014,Lexus,LX 570,Base,SUV,automatic,jtjhy7axxe4142854,ga,41,16265,burgundy,beige,ge fleet services for itself/servicer,72000,71600,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2013,Infiniti,QX,QX56,SUV,automatic,jn8az2nc2d9330589,tn,49,25542,—,black,wholesale inc # 2,50200,53000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover,HSE,SUV,automatic,salgs2df6da123765,fl,48,17408,white,beige,tdaf remarketing,82000,82000,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,Luxury,SUV,automatic,salsk2d46da770188,tn,4,20984,black,brown,wholesale inc # 2,51900,53000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2014,Audi,A7,Premium Plus quattro,Sedan,automatic,wauwgafc2en020254,fl,47,14851,white,black,tdaf remarketing,51800,54000,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2013,Porsche,911,Carrera 4S,Coupe,automatic,wp0ab2a97ds123070,ca,44,14547,black,black,premier motors,87000,95000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2012,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wdbsk7ba5cf169139,fl,41,12062,black,—,braman honda of palm beach,66000,65600,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2012,Porsche,Cayman,R,Coupe,manual,wp0ab2a81cs793168,ca,47,15829,black,beige,premier motors,60000,59000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2015,Cadillac,Escalade,Premium,SUV,automatic,1gys4nkj5fr552995,tn,5,2510,white,brown,sullivan auto group llc,78000,83000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2010,Audi,R8,5.2 quattro,Coupe,automatic,wuaanafg9an000196,ca,49,20870,gray,black,jaguar land rover cerritos,96000,96000,Thu Jul 02 2015 09:00:00 GMT-0700 (PDT)
2007,Bentley,Continental GT,Base,Coupe,automatic,scbcr73wx7c048807,ca,38,26485,black,black,autobahn gallery,69000,74500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc4fr207294,tn,46,22610,silver,black,enterprise veh exchange/rental,50800,51200,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc9fr206707,fl,37,15776,black,black,enterprise veh exchange/rental,52100,51500,Fri Mar 06 2015 01:20:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc5fr238126,co,3,17467,black,black,brac of salt lake city,25900,51000,Thu Jun 25 2015 05:00:00 GMT-0700 (PDT)
2014,Ford,F-150,SVT Raptor,SuperCrew,automatic,1ftfw1r63efc25913,sc,5,1606,red,black,sarge's auto sales inc,55600,53300,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2015,GMC,Sierra 2500HD,Denali,Crew Cab,automatic,1gt120e83ff116411,tn,47,18082,black,black,sullivan auto group llc,55100,55200,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2015,Jaguar,F-TYPE,R,Coupe,automatic,sajwa6da5fmk11498,fl,47,5174,black,black,jaguar north america llc,91000,92000,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
2014,Lexus,LS 460,Base,Sedan,automatic,jthbl5ef7e5126004,ca,46,8645,silver,black,toyota motor sales/lexus,62000,61500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2014,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef8em270620,fl,47,2367,white,purple,american bank auto liquidators,78000,79250,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2014,Toyota,Sequoia,Platinum FFV,SUV,automatic,5tddw5g10es099239,fl,45,21841,black,gray,onesource/kendall toyota,52000,53800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2013,Lexus,LX 570,Base,SUV,automatic,jtjhy7ax3d4088604,fl,43,33920,white,tan,autosport usa,62000,62000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2014,BMW,X5,xDrive35d,SUV,automatic,5uxks4c56e0j96629,ca,42,3373,white,beige,mercedes benz of san francisco,56300,63500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2010,Mercedes-Benz,G-Class,G55 AMG,SUV,automatic,wdcyc7bfxax183740,ca,4,65004,black,black,autobahn gallery,65000,68000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc8fr205029,fl,5,19670,white,gray,enterprise veh exchange/rental,51500,51500,Fri Mar 06 2015 01:20:00 GMT-0800 (PST)
2014,Nissan,GT-R,Premium,Coupe,automatic,jn1ar5ef5em270297,ca,43,20466,black,black,autobahn gallery,73000,74500,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2014,BMW,M6,Base,Convertible,automatic,wbslz9c58edz78589,fl,41,18035,black,black,the collection,88000,86400,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2014,Cadillac,Escalade,Luxury,SUV,automatic,1gys4bef5er117429,tx,46,14010,black,black,bank of america,49700,53100,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,Base,Sedan,automatic,wp0aa2a72cl018365,fl,4,22992,gray,beige,the collection,51300,52800,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2012,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a78cl061153,fl,43,17101,black,beige,the collection,59800,60800,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Base,Convertible,automatic,1g1yf3d76e5112881,pa,5,1921,white,brown,r hollenshead auto sales inc,61000,61250,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2014,Chevrolet,Corvette Stingray,Base,Convertible,automatic,1g1yf3d77e5114008,tx,48,5476,yellow,black,j j auto sales llc,59000,60500,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2014,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3dt4eea85149,ca,27,36807,gray,black,aaero sweet corporation,46000,50250,Thu Mar 05 2015 03:30:00 GMT-0800 (PST)
2015,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3dt3feb03898,mo,5,5350,white,black,molle chevrolet inc,55000,52000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks1bkc6fr129460,ga,44,5489,black,gray,tdaf remarketing,48000,50000,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2014,Jaguar,XK,XKR,Coupe,automatic,sajwa4dc6emb52484,fl,27,20135,green,beige,jpmorgan chase bank n.a.,69000,66000,Tue Jun 02 2015 05:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,Ebony Edition,SUV,automatic,salgs2tf3ea182419,fl,5,4237,white,tan,land rover palm beach,111000,104000,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2014,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgdf7ce7ea295711,pa,41,18626,black,black,r hollenshead auto sales inc,61000,55500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2014,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgdf7ce7ea387871,pa,38,8175,black,black,koons tysons toyota,64000,61500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2014,Porsche,911,Carrera,Coupe,automatic,wp0aa2a98es107528,fl,48,545,black,black,the collection,75000,79200,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2014,Tesla,Model S,60,Sedan,automatic,5yjsa1s1xefp33246,il,37,16962,gray,black,import exchange inc,75000,68500,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2013,BMW,M6,Base,Convertible,automatic,wbslz9c51ddz78173,ga,48,7700,blue,black,bmw north america,67000,66000,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2013,Chevrolet,Corvette,427,Convertible,manual,1g1y73de1d5700620,fl,39,20224,white,blue,us bank,52200,55600,Mon Mar 09 2015 06:00:00 GMT-0700 (PDT)
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,SUV,automatic,4jgdf6ee7fa457622,ga,49,11293,gray,black,sixt rent a car llc,70000,62500,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S350 BlueTEC 4MATIC,Sedan,automatic,wddng8dbxda518344,pa,44,19039,black,black,mercedes-benz financial services,70000,70000,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,S,SUV,automatic,wp1ab2a23dla81914,pa,44,24266,brown,beige,tsj auto brokers inc,56400,55250,Fri Jul 03 2015 06:00:00 GMT-0700 (PDT)
2012,Bentley,Continental GT,Base,Coupe,automatic,scbfr7za1cc074408,pa,19,22720,blue,beige,european motor sports inc,116000,84500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db5da510419,fl,4,7531,black,brown,mercedes-benz financial services,56900,53500,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,S,Sedan,automatic,wp0ab2a7xdl060054,fl,38,27191,silver,beige,mercedes-benz of palm beach,68000,65800,Thu Mar 05 2015 02:12:00 GMT-0800 (PST)
2012,Nissan,GT-R,Black Edition,Coupe,automatic,jn1ar5ef6cm251075,nv,39,30064,red,black,bul connections llc,61000,64500,Fri Mar 06 2015 03:45:00 GMT-0800 (PST)
2012,Porsche,Panamera,Turbo S,Sedan,automatic,wp0ac2a78cl090536,fl,37,17040,white,beige,porsche financial services,84000,93000,Tue Mar 10 2015 05:15:00 GMT-0700 (PDT)
